,File_name,Concepts,Questions
11,/content/data/fb31fc1e26af4781813cbb0c071e7b70.xml," XML version: 1.0, Encoding: UTF-8, DTD: Workbook Page MathML 3.8, DTD Public Identifier: -//Carnegie Mellon University//DTD Workbook Page MathML 3.8//EN, DTD System Identifier: http://oli.web.cmu.edu/dtd/oli_workbook_page_mathml_3_8.dtd, Root element: workbook_page, Namespace: bib=""http://bibtexml.sf.net/"", Namespace: cmd=""http://oli.web.cmu.edu/content/metadata/2.1/"", Namespace: m=""http://www.w3.org/1998/Math/MathML"",. Namespace: pref=""http://oli.web.cmu.edu/preferences/"",. Namespace: theme=""http://oli.web.cmu.edu/presentation/"",. Namespace: wb=""http://oli.web.cmu.edu/activity/workbook/"",. Workbook page ID: fb31fc1e26af4781813cbb0c071e7b70,. Element: head,. Element: title,. Element: body,. Element: p,. Paragraph ID: accf",". How is the namespace ""wb"" used in this XML document?"
12,/content/data/fb31fc1e26af4781813cbb0c071e7b70.xml," XML version: 1.0, Encoding: UTF-8, DTD: Workbook Page MathML 3.8, DTD Public Identifier: -//Carnegie Mellon University//DTD Workbook Page MathML 3.8//EN, DTD System Identifier: http://oli.web.cmu.edu/dtd/oli_workbook_page_mathml_3_8.dtd, Root element: workbook_page, Namespace: bib=""http://bibtexml.sf.net/"", Namespace: cmd=""http://oli.web.cmu.edu/content/metadata/2.1/"", Namespace: m=""http://www.w3.org/1998/Math/MathML"",. Namespace: pref=""http://oli.web.cmu.edu/preferences/"",. Namespace: theme=""http://oli.web.cmu.edu/presentation/"",. Namespace: wb=""http://oli.web.cmu.edu/activity/workbook/"",. Workbook page ID: fb31fc1e26af4781813cbb0c071e7b70,. Element: head,. Element: title,. Element: body,. Element: p,. Paragraph ID: accf",". What is the significance of the Workbook page ID ""fb31fc1e26af4781813cbb0c071e7b70"" in this XML document?"
13,/content/data/fb31fc1e26af4781813cbb0c071e7b70.xml," XML version: 1.0, Encoding: UTF-8, DTD: Workbook Page MathML 3.8, DTD Public Identifier: -//Carnegie Mellon University//DTD Workbook Page MathML 3.8//EN, DTD System Identifier: http://oli.web.cmu.edu/dtd/oli_workbook_page_mathml_3_8.dtd, Root element: workbook_page, Namespace: bib=""http://bibtexml.sf.net/"", Namespace: cmd=""http://oli.web.cmu.edu/content/metadata/2.1/"", Namespace: m=""http://www.w3.org/1998/Math/MathML"",. Namespace: pref=""http://oli.web.cmu.edu/preferences/"",. Namespace: theme=""http://oli.web.cmu.edu/presentation/"",. Namespace: wb=""http://oli.web.cmu.edu/activity/workbook/"",. Workbook page ID: fb31fc1e26af4781813cbb0c071e7b70,. Element: head,. Element: title,. Element: body,. Element: p,. Paragraph ID: accf",". What is the purpose of the ""head"" element in this XML document?"
14,/content/data/fb31fc1e26af4781813cbb0c071e7b70.xml," XML version: 1.0, Encoding: UTF-8, DTD: Workbook Page MathML 3.8, DTD Public Identifier: -//Carnegie Mellon University//DTD Workbook Page MathML 3.8//EN, DTD System Identifier: http://oli.web.cmu.edu/dtd/oli_workbook_page_mathml_3_8.dtd, Root element: workbook_page, Namespace: bib=""http://bibtexml.sf.net/"", Namespace: cmd=""http://oli.web.cmu.edu/content/metadata/2.1/"", Namespace: m=""http://www.w3.org/1998/Math/MathML"",. Namespace: pref=""http://oli.web.cmu.edu/preferences/"",. Namespace: theme=""http://oli.web.cmu.edu/presentation/"",. Namespace: wb=""http://oli.web.cmu.edu/activity/workbook/"",. Workbook page ID: fb31fc1e26af4781813cbb0c071e7b70,. Element: head,. Element: title,. Element: body,. Element: p,. Paragraph ID: accf",". Why is the ""title"" element used in this XML document?"
15,/content/data/fb31fc1e26af4781813cbb0c071e7b70.xml," XML version: 1.0, Encoding: UTF-8, DTD: Workbook Page MathML 3.8, DTD Public Identifier: -//Carnegie Mellon University//DTD Workbook Page MathML 3.8//EN, DTD System Identifier: http://oli.web.cmu.edu/dtd/oli_workbook_page_mathml_3_8.dtd, Root element: workbook_page, Namespace: bib=""http://bibtexml.sf.net/"", Namespace: cmd=""http://oli.web.cmu.edu/content/metadata/2.1/"", Namespace: m=""http://www.w3.org/1998/Math/MathML"",. Namespace: pref=""http://oli.web.cmu.edu/preferences/"",. Namespace: theme=""http://oli.web.cmu.edu/presentation/"",. Namespace: wb=""http://oli.web.cmu.edu/activity/workbook/"",. Workbook page ID: fb31fc1e26af4781813cbb0c071e7b70,. Element: head,. Element: title,. Element: body,. Element: p,. Paragraph ID: accf",". What is the function of the ""body"" element in this XML document?"
16,/content/data/fb31fc1e26af4781813cbb0c071e7b70.xml," XML version: 1.0, Encoding: UTF-8, DTD: Workbook Page MathML 3.8, DTD Public Identifier: -//Carnegie Mellon University//DTD Workbook Page MathML 3.8//EN, DTD System Identifier: http://oli.web.cmu.edu/dtd/oli_workbook_page_mathml_3_8.dtd, Root element: workbook_page, Namespace: bib=""http://bibtexml.sf.net/"", Namespace: cmd=""http://oli.web.cmu.edu/content/metadata/2.1/"", Namespace: m=""http://www.w3.org/1998/Math/MathML"",. Namespace: pref=""http://oli.web.cmu.edu/preferences/"",. Namespace: theme=""http://oli.web.cmu.edu/presentation/"",. Namespace: wb=""http://oli.web.cmu.edu/activity/workbook/"",. Workbook page ID: fb31fc1e26af4781813cbb0c071e7b70,. Element: head,. Element: title,. Element: body,. Element: p,. Paragraph ID: accf",". How is the ""p"" element used in this XML document?"
17,/content/data/fb31fc1e26af4781813cbb0c071e7b70.xml," XML version: 1.0, Encoding: UTF-8, DTD: Workbook Page MathML 3.8, DTD Public Identifier: -//Carnegie Mellon University//DTD Workbook Page MathML 3.8//EN, DTD System Identifier: http://oli.web.cmu.edu/dtd/oli_workbook_page_mathml_3_8.dtd, Root element: workbook_page, Namespace: bib=""http://bibtexml.sf.net/"", Namespace: cmd=""http://oli.web.cmu.edu/content/metadata/2.1/"", Namespace: m=""http://www.w3.org/1998/Math/MathML"",. Namespace: pref=""http://oli.web.cmu.edu/preferences/"",. Namespace: theme=""http://oli.web.cmu.edu/presentation/"",. Namespace: wb=""http://oli.web.cmu.edu/activity/workbook/"",. Workbook page ID: fb31fc1e26af4781813cbb0c071e7b70,. Element: head,. Element: title,. Element: body,. Element: p,. Paragraph ID: accf",". What is the significance of the Paragraph ID ""accfb"" in this XML document?"
18,/content/data/fb31fc1e26af4781813cbb0c071e7b70.xml," XML version: 1.0, Encoding: UTF-8, DTD: Workbook Page MathML 3.8, DTD Public Identifier: -//Carnegie Mellon University//DTD Workbook Page MathML 3.8//EN, DTD System Identifier: http://oli.web.cmu.edu/dtd/oli_workbook_page_mathml_3_8.dtd, Root element: workbook_page, Namespace: bib=""http://bibtexml.sf.net/"", Namespace: cmd=""http://oli.web.cmu.edu/content/metadata/2.1/"", Namespace: m=""http://www.w3.org/1998/Math/MathML"",. Namespace: pref=""http://oli.web.cmu.edu/preferences/"",. Namespace: theme=""http://oli.web.cmu.edu/presentation/"",. Namespace: wb=""http://oli.web.cmu.edu/activity/workbook/"",. Workbook page ID: fb31fc1e26af4781813cbb0c071e7b70,. Element: head,. Element: title,. Element: body,. Element: p,. Paragraph ID: accf",?
0,/content/data/ec5450c0005241cdb5f7d2b80331aab2.xml," Bias error: An error from erroneous assumptions in the learning algorithm that can cause underfitting., Variance: An error from sensitivity to small fluctuations in the training set that can cause overfitting., Bias-Variance tradeoff: The tradeoff encountered while working with some supervised learning techniques, where high bias leads to underfitting and high variance leads to overfitting., Decomposition of bias-variance: The mathematical representation of bias-variance decomposition, which includes the variance of the noise in the data, bias, and the variance of the estimator., Complementary relationship between bias and variance: When bias is increased, variance is decreased and vice versa, indicating a tradeoff between them., Ideal and balanced model: A model with low bias and low variance, which can be achieved through dimensionality reduction techniques., Cross Validation: A technique discussed on the next page to optimize the bias-variance tradeoff., Visual representation of bias-variance with training dataset: A figure that shows the relationship between bias-variance and training-test data., Additional reading: Links to additional resources on the bias-variance tradeoff.",Bias error: What is the impact of erroneous assumptions in the learning algorithm on the model's performance?
1,/content/data/ec5450c0005241cdb5f7d2b80331aab2.xml," Bias error: An error from erroneous assumptions in the learning algorithm that can cause underfitting., Variance: An error from sensitivity to small fluctuations in the training set that can cause overfitting., Bias-Variance tradeoff: The tradeoff encountered while working with some supervised learning techniques, where high bias leads to underfitting and high variance leads to overfitting., Decomposition of bias-variance: The mathematical representation of bias-variance decomposition, which includes the variance of the noise in the data, bias, and the variance of the estimator., Complementary relationship between bias and variance: When bias is increased, variance is decreased and vice versa, indicating a tradeoff between them., Ideal and balanced model: A model with low bias and low variance, which can be achieved through dimensionality reduction techniques., Cross Validation: A technique discussed on the next page to optimize the bias-variance tradeoff., Visual representation of bias-variance with training dataset: A figure that shows the relationship between bias-variance and training-test data., Additional reading: Links to additional resources on the bias-variance tradeoff.", Variance: How does sensitivity to small fluctuations in the training set lead to overfitting?
2,/content/data/ec5450c0005241cdb5f7d2b80331aab2.xml," Bias error: An error from erroneous assumptions in the learning algorithm that can cause underfitting., Variance: An error from sensitivity to small fluctuations in the training set that can cause overfitting., Bias-Variance tradeoff: The tradeoff encountered while working with some supervised learning techniques, where high bias leads to underfitting and high variance leads to overfitting., Decomposition of bias-variance: The mathematical representation of bias-variance decomposition, which includes the variance of the noise in the data, bias, and the variance of the estimator., Complementary relationship between bias and variance: When bias is increased, variance is decreased and vice versa, indicating a tradeoff between them., Ideal and balanced model: A model with low bias and low variance, which can be achieved through dimensionality reduction techniques., Cross Validation: A technique discussed on the next page to optimize the bias-variance tradeoff., Visual representation of bias-variance with training dataset: A figure that shows the relationship between bias-variance and training-test data., Additional reading: Links to additional resources on the bias-variance tradeoff.", Bias-Variance tradeoff: Why is the bias-variance tradeoff encountered in some supervised learning techniques?
3,/content/data/ec5450c0005241cdb5f7d2b80331aab2.xml," Bias error: An error from erroneous assumptions in the learning algorithm that can cause underfitting., Variance: An error from sensitivity to small fluctuations in the training set that can cause overfitting., Bias-Variance tradeoff: The tradeoff encountered while working with some supervised learning techniques, where high bias leads to underfitting and high variance leads to overfitting., Decomposition of bias-variance: The mathematical representation of bias-variance decomposition, which includes the variance of the noise in the data, bias, and the variance of the estimator., Complementary relationship between bias and variance: When bias is increased, variance is decreased and vice versa, indicating a tradeoff between them., Ideal and balanced model: A model with low bias and low variance, which can be achieved through dimensionality reduction techniques., Cross Validation: A technique discussed on the next page to optimize the bias-variance tradeoff., Visual representation of bias-variance with training dataset: A figure that shows the relationship between bias-variance and training-test data., Additional reading: Links to additional resources on the bias-variance tradeoff.", Decomposition of bias-variance: What is the mathematical representation of bias-variance decomposition?
4,/content/data/ec5450c0005241cdb5f7d2b80331aab2.xml," Bias error: An error from erroneous assumptions in the learning algorithm that can cause underfitting., Variance: An error from sensitivity to small fluctuations in the training set that can cause overfitting., Bias-Variance tradeoff: The tradeoff encountered while working with some supervised learning techniques, where high bias leads to underfitting and high variance leads to overfitting., Decomposition of bias-variance: The mathematical representation of bias-variance decomposition, which includes the variance of the noise in the data, bias, and the variance of the estimator., Complementary relationship between bias and variance: When bias is increased, variance is decreased and vice versa, indicating a tradeoff between them., Ideal and balanced model: A model with low bias and low variance, which can be achieved through dimensionality reduction techniques., Cross Validation: A technique discussed on the next page to optimize the bias-variance tradeoff., Visual representation of bias-variance with training dataset: A figure that shows the relationship between bias-variance and training-test data., Additional reading: Links to additional resources on the bias-variance tradeoff.", Complementary relationship between bias and variance: How does the increase in bias affect the variance in a model?
5,/content/data/ec5450c0005241cdb5f7d2b80331aab2.xml," Bias error: An error from erroneous assumptions in the learning algorithm that can cause underfitting., Variance: An error from sensitivity to small fluctuations in the training set that can cause overfitting., Bias-Variance tradeoff: The tradeoff encountered while working with some supervised learning techniques, where high bias leads to underfitting and high variance leads to overfitting., Decomposition of bias-variance: The mathematical representation of bias-variance decomposition, which includes the variance of the noise in the data, bias, and the variance of the estimator., Complementary relationship between bias and variance: When bias is increased, variance is decreased and vice versa, indicating a tradeoff between them., Ideal and balanced model: A model with low bias and low variance, which can be achieved through dimensionality reduction techniques., Cross Validation: A technique discussed on the next page to optimize the bias-variance tradeoff., Visual representation of bias-variance with training dataset: A figure that shows the relationship between bias-variance and training-test data., Additional reading: Links to additional resources on the bias-variance tradeoff.", Ideal and balanced model: How can a model with low bias and low variance be achieved?
